Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
59.166.0.0-149.171.126.5-19612-12796-6,59.166.0.0,19612,149.171.126.5,12796,6,17/02/2015 08:55:52 PM,78151,70,71,486.0,61740.0,66.0,0.0,6.942857142857148,17.413875622106488,1300.0,0.0,869.5774647887322,594.9407092180778,796227.8153830406,1804.199562385638,558.2214285714283,1421.905035167228,9174.0,0.0,76393.0,1107.144927536232,2045.4398295560256,9416.0,0.0,77532.0,1107.5999999999997,2034.2218638350016,9984.0,1.0,0,0,0,0,2248,2280,895.7019104042175,908.4976519814206,0.0,1300.0,438.21126760563374,602.7165904326667,363267.2883827789,1,4,0,70,139,0,0,0,1.0,441.3191489361702,6.942857142857143,869.5774647887324,0,0,0,62226,70,817450,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.5-32200-80-6,59.166.0.6,32200,149.171.126.5,80,6,22/01/2015 12:16:15 PM,348,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620.689655172413,174.0,239.00209204105303,343.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2873.5632183908046,5747.126436781609,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65160,7240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.8-55041-54526-6,59.166.0.9,55041,149.171.126.8,54526,6,18/02/2015 07:54:05 AM,20423,34,35,454.0,14544.0,66.0,0.0,13.35294117647059,21.883828750570903,1300.0,0.0,415.54285714285714,580.7219818192414,734368.1143808451,3378.543798658375,300.3382352941177,816.3859127375008,5715.0,0.0,18493.0,560.3939393939394,1199.0793327433014,5965.0,0.0,19850.0,583.8235294117648,1195.0459981153062,5961.0,1.0,0,0,0,0,1096,1128,1664.7896978896342,1713.7541007687412,0.0,1300.0,214.25714285714287,455.5325816220556,207509.9329192547,1,4,0,34,67,0,0,0,1.0,217.3623188405797,13.352941176470589,415.54285714285714,0,0,0,14998,34,781675,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.9-61004-80-6,59.166.0.5,61004,149.171.126.9,80,6,22/01/2015 05:20:53 PM,364,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8241.758241758242,182.0,251.7300141024109,360.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,2747.252747252747,5494.505494505494,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.1-33478-5190-6,59.166.0.5,33478,149.171.126.1,5190,6,22/01/2015 09:51:41 AM,104746,38,35,1018.0,19522.0,270.0,0.0,26.78947368421053,62.1381015962491,1360.0,0.0,557.7714285714286,642.0646882250621,196093.40690813967,696.9239875508372,1454.8055555555554,8437.884439882653,69320.0,1.0,84010.0,2270.540540540541,11354.280090184777,69320.0,1.0,104221.0,3065.323529411765,12342.841126498188,70279.0,1.0,0,0,0,0,1224,1128,362.78234968399744,334.14163786683974,0.0,1360.0,277.56756756756755,515.1686804772658,265398.7693446871,1,4,0,36,71,0,0,0,0.0,281.36986301369865,26.789473684210527,557.7714285714286,0,0,0,20540,36,198553,0,0,0,0,5792,15928,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.7-39670-143-6,59.166.0.3,39670,149.171.126.7,143,6,22/01/2015 02:50:36 PM,33930,120,123,1466.0,8328.0,175.0,0.0,12.21666666666667,27.08101239785908,1448.0,0.0,67.7073170731707,198.21427103289903,288653.1093427645,7161.803713527851,140.206611570248,291.78150517310905,3018.0,1.0,30196.0,253.747899159664,440.8753468949998,1650.0,1.0,33404.0,273.80327868852464,458.1734782672481,3018.0,1.0,0,0,0,0,3848,3944,3536.693191865605,3625.110521662245,0.0,1448.0,40.13934426229509,144.43261008920874,20860.7788571814,1,4,0,118,241,0,0,0,1.0,40.30452674897119,12.216666666666669,67.70731707317073,0,0,0,9794,120,331943,0,0,0,0,5792,47784,58,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.0-36425-37223-6,59.166.0.4,36425,149.171.126.0,37223,6,17/02/2015 09:25:26 PM,382102,26,27,3072.0,1512.0,848.0,0.0,118.15384615384616,226.88775944200995,192.0,0.0,55.99999999999999,74.92355078036853,11996.796666858589,138.70641870495314,7348.115384615383,15499.65255860291,83761.0,0.0,297596.0,11903.839999999998,13993.826390829156,34274.0,0.0,381557.0,14675.26923076923,19714.85599350437,83761.0,1.0,0,0,0,0,840,872,68.04465823261852,70.6617604723346,0.0,848.0,84.88888888888889,167.7494387884397,28139.87421383648,1,4,0,24,51,0,0,0,1.0,86.49056603773585,118.15384615384616,56.0,0,0,0,4584,24,13128,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.5-1365-32520-6,59.166.0.9,1365,149.171.126.5,32520,6,22/01/2015 07:57:00 PM,51491,42,41,454.0,22628.0,66.0,0.0,10.80952380952381,20.337683508684545,1300.0,0.0,551.9024390243903,622.17496754844,448272.5136431609,1611.9321823231244,627.9390243902438,1496.1089891271906,7680.0,1.0,43485.0,1060.6097560975606,1840.7506740192807,5907.0,1.0,50938.0,1273.45,2143.792828083812,7985.0,2.0,0,0,0,0,1352,1320,815.676525994834,796.2556563282903,0.0,1300.0,274.7857142857144,510.7492505152536,260864.79690189328,1,4,0,40,81,0,0,0,0.0,278.09638554216866,10.80952380952381,551.9024390243902,0,0,0,23082,40,459874,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.1-32433-1143-6,59.166.0.5,32433,149.171.126.1,1143,6,18/02/2015 03:40:41 AM,334,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982.035928143712,167.0,230.5168106668145,330.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,2994.011976047904,5988.023952095808,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,36200,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.3-48221-2257-6,59.166.0.4,48221,149.171.126.3,2257,6,22/01/2015 08:00:41 AM,350,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571.42857142857,175.0,244.65894629054543,348.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2857.1428571428573,5714.285714285715,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20272,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.6-21044-63129-6,59.166.0.3,21044,149.171.126.6,63129,6,18/02/2015 12:09:35 AM,67104,46,47,470.0,28792.0,66.0,0.0,10.217391304347828,20.08417070838321,1300.0,0.0,612.595744680851,617.4143017306116,436069.38483547926,1385.9084406294708,729.3913043478263,1552.0607779288457,5762.0,1.0,60502.0,1344.4888888888886,2040.6686028026816,6015.0,1.0,66546.0,1446.652173913044,2154.799389655992,6080.0,1.0,0,0,0,0,1480,1512,685.5030996661899,700.4053409632809,0.0,1300.0,311.2978723404256,529.6258738316922,280503.5662319835,1,4,0,46,91,0,0,0,1.0,314.64516129032256,10.217391304347826,612.5957446808511,0,0,0,29262,46,486273,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.0-20020-6881-6,59.166.0.6,20020,149.171.126.0,6881,6,22/01/2015 04:53:18 PM,523347,14,15,700.0,700.0,277.0,0.0,49.99999999999999,99.13316607162618,277.0,0.0,46.66666666666666,96.39551461606104,2675.089376646852,55.41256565911336,18690.964285714286,34968.171764538,140212.0,2.0,507395.0,39030.38461538462,61306.92038905349,149340.0,2.0,522797.0,37342.64285714285,61578.28021883033,179959.0,3.0,0,0,0,0,456,488,26.75089376646852,28.66167189264484,0.0,277.0,46.66666666666666,94.71894298882108,8971.678160919539,1,4,0,12,27,0,0,0,1.0,48.27586206896552,50.0,46.66666666666666,0,0,0,1400,12,3663,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.4-49960-47569-6,59.166.0.2,49960,149.171.126.4,47569,6,22/01/2015 05:47:22 PM,77559,54,55,470.0,41534.0,66.0,0.0,8.703703703703704,18.865591749571376,1300.0,0.0,755.1636363636364,630.8766905292973,541574.801119148,1405.3817094083213,718.1388888888888,1714.9590521709415,9219.0,1.0,74037.0,1396.9245283018868,2446.5837080198853,9545.0,1.0,76984.0,1425.6296296296296,2486.514832286546,10048.0,1.0,0,0,0,0,1736,1768,696.2441496151317,709.1375597931897,0.0,1300.0,381.8545454545454,581.3681559711663,337988.9327773144,1,4,0,54,107,0,0,0,1.0,385.3577981651376,8.703703703703704,755.1636363636363,0,0,0,42004,54,558459,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.2-5697-42226-6,59.166.0.4,5697,149.171.126.2,42226,6,17/02/2015 10:46:59 PM,18609,46,47,470.0,30766.0,66.0,0.0,10.217391304347828,20.08417070838321,1300.0,0.0,654.5957446808511,630.907857241709,1678542.6406577462,4997.581815250685,202.2717391304348,329.4163371003183,1790.0,1.0,16994.0,377.6444444444445,541.709841635956,2071.0,1.0,17992.0,391.13043478260863,553.3631963305295,2025.0,1.0,0,0,0,0,1480,1512,2471.922188188511,2525.659627062174,0.0,1300.0,332.29787234042567,549.6102984938312,302071.48021047824,1,4,0,46,91,0,0,0,1.0,335.8709677419355,10.217391304347826,654.5957446808511,0,0,0,31236,46,1823148,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.1-39263-80-6,59.166.0.6,39263,149.171.126.1,80,6,17/02/2015 09:01:02 PM,1157338,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,8789.13506685169,23.32939901740028,44513.0,196815.1710132123,999434.0,4.0,1155692.0,105062.90909090907,299771.658883042,999434.0,4.0,1156849.0,82632.07142857142,267029.1730972376,1000719.0,4.0,0,0,0,0,392,488,10.368621785511234,12.960777231889042,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,10172,12,8798,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.9-53741-52025-6,59.166.0.1,53741,149.171.126.9,52025,6,22/01/2015 06:59:23 PM,8147,34,35,454.0,14118.0,66.0,0.0,13.35294117647059,21.883828750570903,1300.0,0.0,403.37142857142857,579.8242170598566,1788633.852952007,8469.375230146066,119.80882352941175,194.26395778455057,753.0,1.0,7156.0,216.84848484848487,337.8975548531797,1077.0,1.0,7570.0,222.64705882352945,348.5371057462841,1025.0,1.0,0,0,0,0,1096,1128,4173.315330796612,4296.059899349454,0.0,1300.0,208.1714285714285,452.2705670707628,204548.66583850933,1,4,0,34,67,0,0,0,1.0,211.18840579710144,13.352941176470589,403.37142857142857,0,0,0,14572,34,2122651,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.4-32303-80-6,59.166.0.4,32303,149.171.126.4,80,6,18/02/2015 04:45:28 AM,1163468,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,8742.827477850702,23.20648268796392,44748.76923076924,216661.80490752083,1106014.0,1.0,1113838.0,101258.0,333244.4542722354,1106014.0,4.0,1162971.0,83069.35714285716,295204.6477905968,1107767.0,1.0,0,0,0,0,392,488,10.31399230576174,12.892490382202176,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,5086,6,183233,12,948,15,9224,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.4-29934-25912-6,59.166.0.4,29934,149.171.126.4,25912,6,18/02/2015 03:15:39 AM,58735,54,55,470.0,41402.0,66.0,0.0,8.703703703703704,18.865591749571376,1300.0,0.0,752.7636363636362,627.6598206871702,712896.9098493232,1855.7929684174685,543.8425925925926,1197.5050477878278,7765.0,0.0,57027.0,1075.9811320754716,1975.5591369238505,8573.0,1.0,58175.0,1077.3148148148148,1929.7884508565696,7999.0,0.0,0,0,0,0,1736,1768,919.3836724270026,936.4092959904656,0.0,1300.0,380.65454545454537,578.861401173148,335080.5217681402,1,4,0,54,107,0,0,0,1.0,384.1467889908257,8.703703703703704,752.7636363636364,0,0,0,41872,54,731720,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.5-58931-5190-6,59.166.0.2,58931,149.171.126.5,5190,6,18/02/2015 05:54:28 AM,337,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8902.077151335312,168.5,235.46655813512032,335.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2967.359050445104,5934.718100890208,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.4-25919-80-6,59.166.0.0,25919,149.171.126.4,80,6,22/01/2015 06:45:58 PM,390,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7692.307692307692,195.0,268.70057685088807,385.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2564.102564102564,5128.205128205128,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.0-19371-5190-6,59.166.0.3,19371,149.171.126.0,5190,6,22/01/2015 03:46:03 PM,362,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8287.292817679558,181.0,251.7300141024109,359.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2762.430939226519,5524.861878453038,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.4-56705-53-17,59.166.0.9,56705,149.171.126.4,53,17,22/01/2015 12:39:41 PM,1083,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,195752.53924284395,3693.444136657433,361.0,608.8177067070241,1064.0,8.0,11.0,11.0,0.0,11.0,11.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,16,16,1846.722068328717,1846.722068328717,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,195752,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.8-32670-25-6,59.166.0.7,32670,149.171.126.8,25,6,18/02/2015 12:21:42 AM,427,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7025.761124121779,213.5,294.8635277547903,422.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2341.92037470726,4683.840749414519,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.1-8499-24325-6,59.166.0.9,8499,149.171.126.1,24325,6,18/02/2015 03:36:27 AM,324,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9259.25925925926,162.0,223.44574285494903,320.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,3086.4197530864194,6172.839506172839,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.6-37417-21-6,59.166.0.2,37417,149.171.126.6,21,6,22/01/2015 05:11:15 PM,1541112,50,51,222.0,926.0,22.0,0.0,4.44,6.658307684726639,54.0,0.0,18.15686274509805,20.225105734230027,744.9166575823172,65.53709269670212,15411.12,50744.53763214919,312433.0,2.0,1497653.0,30564.34693877551,70852.66277710593,312767.0,2.0,1540627.0,30812.54,81464.56301630264,397919.0,2.0,0,0,0,0,1608,1640,32.44410529539709,33.09298740130503,0.0,54.0,11.254901960784316,16.501836846158184,272.31061929722387,1,4,0,48,99,0,0,0,1.0,11.366336633663366,4.44,18.15686274509804,0,0,0,1148,48,754,0,0,0,0,5792,20272,20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.0-4479-5190-6,59.166.0.5,4479,149.171.126.0,5190,6,22/01/2015 12:38:10 PM,3927,10,9,404.0,1630.0,156.0,0.0,40.400000000000006,62.487687676142336,777.0,0.0,181.11111111111111,338.01162866255225,517952.6355996945,4838.298955946015,218.1666666666667,283.46412782697195,772.0,3.0,2783.0,309.22222222222223,401.1529564199228,942.0,3.0,3148.0,393.5,460.26265793100606,1064.0,3.0,0,0,0,0,328,296,2546.473134708429,2291.825821237586,0.0,777.0,101.7,235.5097718388325,55464.85263157894,1,4,0,12,17,0,0,0,0.0,107.05263157894736,40.4,181.11111111111111,0,0,0,2034,12,873336,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
175.45.176.2-149.171.126.14-15712-8009-6,175.45.176.2,15712,149.171.126.14,8009,6,18/02/2015 08:09:15 AM,4172733,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.677557610323977,695455.5,1281419.7636950586,3266399.0,7.0,4172733.0,1043183.25,1875002.1982158448,3846194.0,8.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,100,40,1.1982554359456978,0.4793021743782791,0.0,0.0,0.0,0.0,0.0,1,4,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,2,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.4-60523-23925-6,59.166.0.1,60523,149.171.126.4,23925,6,18/02/2015 07:44:40 AM,310,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.41935483871,155.0,216.3746750430836,308.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3225.8064516129034,6451.612903225807,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,28960,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.1-10172-39587-6,59.166.0.6,10172,149.171.126.1,39587,6,17/02/2015 09:40:00 PM,318,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9433.962264150943,159.0,220.6173157302028,315.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,3144.654088050315,6289.30817610063,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,36200,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.2-37633-25-6,59.166.0.4,37633,149.171.126.2,25,6,22/01/2015 03:10:25 PM,513897,50,37,34468.0,1188.0,1448.0,0.0,689.36,717.4227046468889,287.0,0.0,32.108108108108105,66.90614644733645,69383.55351364183,169.29462518753758,5975.5465116279065,20822.997749183887,139227.0,1.0,508891.0,10385.530612244898,27173.559685919907,140041.0,3.0,513367.0,14260.194444444443,31213.55355777308,141003.0,1.0,0,0,0,0,1608,1192,97.29576160203308,71.99886358550448,0.0,1448.0,405.18181818181824,631.8470014400955,399230.6332288401,1,4,0,36,85,0,0,0,0.0,409.8390804597701,689.36,32.108108108108105,0,0,0,35656,48,70794,0,0,0,0,5792,30408,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.2-43958-80-6,59.166.0.8,43958,149.171.126.2,80,6,22/01/2015 04:30:48 PM,3541,6,7,628.0,296.0,314.0,0.0,104.66666666666666,162.1489027612172,148.0,0.0,42.285714285714285,72.21660539819146,260943.23637390567,3671.279299632872,295.0833333333333,526.2195287370495,1865.0,3.0,1010.0,202.0,317.9599031324547,735.0,4.0,2992.0,498.6666666666667,906.6052430174152,2321.0,3.0,0,0,0,0,200,232,1694.4365998305564,1976.842699802316,0.0,314.0,65.99999999999999,117.67491073030229,13847.384615384612,1,4,0,4,11,0,0,0,1.0,71.07692307692308,104.66666666666669,42.285714285714285,0,0,0,924,4,417910,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.1-25446-22774-17,59.166.0.3,25446,149.171.126.1,22774,17,17/02/2015 09:36:23 PM,1697,4,4,416.0,192.0,120.0,88.0,104.0,18.475208614068023,72.0,24.0,48.0,27.712812921102035,358279.31644077785,4714.201532115498,242.42857142857144,394.0557731856652,1072.0,2.0,1324.0,441.33333333333337,757.4842132568396,1316.0,3.0,622.0,207.3333333333333,351.32653377354427,613.0,2.0,0,0,0,0,32,32,2357.100766057749,2357.100766057749,24.0,120.0,77.33333333333333,34.87119154832539,1216.0,0,0,0,0,0,0,0,0,1.0,87.0,104.0,48.0,0,0,0,608,8,358279,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.6-65240-40486-6,59.166.0.6,65240,149.171.126.6,40486,6,18/02/2015 03:41:24 AM,415654,4,5,0.0,1498.0,0.0,0.0,0.0,0.0,749.0,0.0,299.6,410.2441955713694,3603.9590621045386,21.652624538678804,51956.75,146299.28241279928,414028.0,2.0,658.0,219.3333333333333,375.56668293837424,653.0,2.0,415139.0,103784.75,206921.9917865587,414167.0,4.0,0,0,0,0,136,168,9.623388683857248,12.029235854821556,0.0,749.0,149.8,315.80612899548214,99733.5111111111,1,4,0,2,7,0,0,0,1.0,166.44444444444446,0.0,299.6,0,0,0,0,0,0,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.5-9254-53-17,59.166.0.3,9254,149.171.126.5,53,17,22/01/2015 12:08:01 PM,1098,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,193078.3242258652,3642.9872495446266,366.0,619.2099805397197,1081.0,7.0,10.0,10.0,0.0,10.0,10.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,16,16,1821.4936247723133,1821.4936247723133,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,193078,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.2-38982-42914-6,59.166.0.5,38982,149.171.126.2,42914,6,18/02/2015 04:25:29 AM,310,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.41935483871,155.0,216.3746750430836,308.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3225.8064516129034,6451.612903225807,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,60816,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
